trans_id,inv_id,inv_result,truth
15/10/2018-17:10 2.1.30 15147/ratna/01,2.1.3015147/ratna/01,2.1.3015147/ratna/01,True
15/10/2018-19:04 2.1.30 915345/audina/01,2.1.30915345/audina/01,2.1.30915345/audina/01,True
15/10/2018-20:35 2.1.30 915345/asri dw/01,2.1.30915345/asridw/01,2.1.30915345/asridw/01,True
15/10/2018-16:42 2.1.30 3517/novi yul/01,2.1.303517/noviyul/01,2.1.303517/noviyul/01,True
16/10/2018-11:46 2.1.30 998/seldi wa/02,2.1.30998/seldiwa/02,2.1.30998/seldiwa/02,True
16-10-2018 13:35:53 0116-226-16102xc4,0116-226-16102xc4,0116-226-16102xc4,True
16/10/2018-17:31 2.1.30 361445/ratna/01,2.1.30361445/ratna/01,2.1.30361445/ratna/01,True
16/10/2018-18:38 2.1.30 91479/anisa/01,2.1.3091479/anisa/01,2.1.3091479/anisa/01,True
16/10/2018-21:10 2.1.30 15336/risandi/02,2.1.3015336/risandi/02,2.1.3015336/risandi/02,True
29-12-2018 09:30:28 v603-451-2912zvm5,v603-451-2912zvm5,v603-451-2912zvm5,True
31/12/2018-20:22 2.1.34 9939/atik/01,2.1.349939/atik/01,2.1.349939/atik/01,True
12-12-2018 19:47:03 k781-800-1212yvx9,k781-800-1212yvx9,k781-800-1212yvx9,True
01-01-2019 10:09:32 tc77-145-0101x9w2,tc77-145-0101x9w2,tc77-145-0101x9w2,True
30/12/2018-11:21 2.1.34 99499/meilisa/01,2.1.3499499/meilisa/01,2.1.3499499/meilisa/01,True
01/01/2019-11:07 2.1.34 490245/rahma/01,2.1.34490245/rahma/01,2.1.34490245/rahma/01,True
31-12-2018 20:09:35 v079-225-31125y76,v079-225-31125y76,v079-225-31125y76,True
31-12-2018 10:44:13 sg13-369-3112y7y3,sg13-369-3112y7y3,sg13-369-3112y7y3,True
15:49 01/01/2019 10027022190100085,10027022190100085,10027022190100085,True
01-01-2019 (16:50:20) 704 02 00070,7040200070,7040200070,True
2019/1/1 23:14 01-01-2019 13:33:38 c844-111-0101 yky2,c844-111-0101yky2,c844-111-0101yky2,True
01-01-2019 18:51:10 mc72-119-0101hky7,mc72-119-0101hky7,mc72-119-0101hky7,True
01/01/2019-20:10 2.1.34 914345/syamsul/01,2.1.34914345/syamsul/01,2.1.34914345/syamsul/01,True
01-01-2019 15:59:10 b732-330-01013wu8,b732-330-01013wu8,b732-330-01013wu8,True
29/08/2018-17:32 2.1.30 314/imron/02,2.1.30314/imron/02,2.1.30314/imron/02,True
29/12/2018-18:36 2.1.35 351414/robi ah/03,2.1.35351414/robiah/03,2.1.35351414/robiah/03,True
15/08/2018-19:14 2.1.30 49159/syifa/01,2.1.3049159/syifa/01,2.1.3049159/syifa/01,True
17/10/2018-13:52 2.1.30 99372/nurul af/01,2.1.3099372/nurulaf/01,2.1.3099372/nurulaf/01,True
17/10/2018-14:14 2.1.30 9144526/feni r/02,2.1.309144526/fenir/02,2.1.309144526/fenir/02,True
17/10/2018-15:43 2.1.30 998/indahyl/01,2.1.30998/indahyl/01,2.1.30998/indahyl/01,True
14-10-2018 21:06:26 k836-112-1410xd45,k836-112-1410xd45,k836-112-1410xd45,True
17/10/2018-16:22 2.1.30 1439/oki/01,2.1.301439/oki/01,2.1.301439/oki/01,True
17/10/2018-12:53 2.1.30 9351430/diah/01,2.1.309351430/diah/01,2.1.309351430/diah/01,True
17/10/2018-17:33 2.1.30 3637/nurfaiza/01,2.1.303637/nurfaiza/01,2.1.303637/nurfaiza/01,True
17-10-2018 16:32:34 c794-803-1710y345,c794-803-1710y345,c794-803-1710y345,True
17/10/2018-18:12 2.1.30 335/banun/02,2.1.30335/banun/02,2.1.30335/banun/02,True
17-10-2018 18:18:48 cb07-654-17105t38,cb07-654-17105t38,cb07-654-17105t38,True
17/10/2018-15:07 2.1.31 30314/yola/01,2.1.3130314/yola/01,2.1.3130314/yola/01,True
17/10/2018-19:03 2.1.30 935314/ririn/01,2.1.30935314/ririn/01,2.1.30935314/ririn/01,True
17-10-2018 18:46:36 sc96-220-17106c67,sc96-220-17106c67,sc96-220-17106c67,True
17/10/2018-21:33 2.1.30 99336/arifin/02,2.1.3099336/arifin/02,2.1.3099336/arifin/02,True
17/10/2018-17:53 2.1.30 97159/putra/01,2.1.3097159/putra/01,2.1.3097159/putra/01,True
18-10-2018 07:51:37 h749-417-1810v6cz,h749-417-1810v6cz,h749-417-1810v6cz,True
17/10/2018-19:34 2.1.30 97314/erna/01,2.1.3097314/erna/01,2.1.3097314/erna/01,True
18/10/2018-08:30 2.1.31 14515/aprili/01,2.1.3114515/aprili/01,2.1.3114515/aprili/01,True
18/10/2018-08:33 2.1.30 14345/puji rah/01,2.1.3014345/pujirah/01,2.1.3014345/pujirah/01,True
18-10-2018 10:25:42 sb91-104-181062w3,sb91-104-181062w3,sb91-104-181062w3,True
18-10-2018 12:50:41 h749-417-18102mux,h749-417-18102mux,h749-417-18102mux,True
18/10/2018-14:37 2.1.31 49314/dita ang/01,2.1.3149314/ditaang/01,2.1.3149314/ditaang/01,True
1 79025 159408 04/09/2018 11:57,179025159408,179025159408,True
03/09/2018-20:59 2.1.30 14307201/ulla/01,103/09/2020-20:592.1.3014307201/ulla/01,2.1.3014307201/ulla/01,False
13/08/2018-18:51 2.1.2972459/siska/01,2.1.2972459/siska/01,2.1.2972459/siska/01,True
16/08/2018-17:24 2.1.30 35335/evin/01,2.1.3035335/evin/01,2.1.3035335/evin/01,True
16/08/2018-21:28 2.1.30 149117/itsnain/01,2.1.30149117/itsnain/01,2.1.30149117/itsnain/01,True
16/08/2018-23:22 2.1.30 36701/nadirul /02,2.1.3036701/nadirul/02,2.1.3036701/nadirul/02,True
17/08/2018-18:23 2.1.30 353509/syam/01,2.1.30353509/syam/01,2.1.30353509/syam/01,True
18/08/2018-22:15 2.1.30 30315/moh jama/02,2.1.3030315/mohjama/02,2.1.3030315/mohjama/02,True
19/08/2018-11:25 2.1.30 45372/kurnia e/01,2.1.3045372/kurniae/01,2.1.3045372/kurniae/01,True
19/08/2018-09:47 2.1.30 14974/fara/01,2.1.3014974/fara/01,2.1.3014974/fara/01,True
19/08/2018-22:21 2.1.30 1115/mega/02,2.1.301115/mega/02,2.1.301115/mega/02,True
17/08/2018-16:18 2.1.30 30336/erny fid/01,2.1.3030336/ernyfid/01,2.1.3030336/ernyfid/01,True
19-08-2018 09:49:07 y348-603-19089t7x,y348-603-19089t7x,y348-603-19089t7x,True
21-08-2018 23:43:53 j157-342-2108w2h2,j157-342-2108w2h2,j157-342-2108w2h2,True
04/09/2018-16:42 2.1.30 272/hena/01,2.1.30272/hena/01,2.1.30272/hena/01,True
04-09-2018 13:10:15 m915-607-04098vm5,m915-607-04098vm5,m915-607-04098vm5,True
05-09-2018 08:00:32 e116-123-0509w7m9,e116-123-0509w7m9,e116-123-0509w7m9,True
04/09/2018-13:41 2.1.30 149335/lina/01,2.1.30149335/lina/01,2.1.30149335/lina/01,True
05/09/2018-12:18 2.1.30 147369/mega/01,2.1.30147369/mega/01,2.1.30147369/mega/01,True
04/09/2018-20:04 2/1.30 15724/moh khak/02,2/1.3015724/mohkhak/02,15724/mohkhak/02,False
05-09-2018 16:14:23 m038-602-05093828,m038-602-05093828,m038-602-05093828,True
05/09/2018-19:15 2.1.30 45330/wahyu/02,2.1.3045330/wahyu/02,2.1.3045330/wahyu/02,True
05-09-2018 19:29:45 td21-180-05092y26,td21-180-05092y26,td21-180-05092y26,True
06/09/2018-00:26 2.1.30 91445/ananda/01,2.1.3091445/ananda/01,2.1.3091445/ananda/01,True
04-09-2018 07:22:24 h260-101-0409yv82,h260-101-0409yv82,h260-101-0409yv82,True
05/09/2018-15:34 2.1.30 15336/fitri/02,2.1.3015336/fitri/02,2.1.3015336/fitri/02,True
06-09-2018 10:53:37 n331-111-0609ycy7,n331-111-0609ycy7,n331-111-0609ycy7,True
06/09/2018-11:41 2.1.30 97514/suli/01,2.1.3097514/suli/01,2.1.3097514/suli/01,True
05/09/2018-16:09 2.1.30 14135/fitriani/01,2.1.3014135/fitriani/01,2.1.3014135/fitriani/01,True
04/09/2018-08:44 2.1.30 1437/musleh/02,2.1.301437/musleh/02,2.1.301437/musleh/02,True
06/09/2018-12:26 2.1.30 935309/sandi/01,2.1.30935309/sandi/01,2.1.30935309/sandi/01,True
06/09/2018-16:04 2.1.30 0215/julaiha/01,2.1.300215/julaiha/01,2.1.300215/julaiha/01,True
06/09/2018-19:00 2.1.30 49330/choiriya/01,2.1.3049330/choiriya/01,2.1.3049330/choiriya/01,True
21-08-2018 14:22:07 c842-404-2108uxv8,c842-404-2108uxv8,c842-404-2108uxv8,True
21-08-2018 15:54:31 1j19-400-21084kt2,1j19-400-21084kt2,1j19-400-21084kt2,True
21/08/2018-16:24 2.1.30 15926/windi/02,2.1.3015926/windi/02,2.1.3015926/windi/02,True
21/08/2018-17:51 2.1.30 9144526/ribka/01,2.1.309144526/ribka/01,2.1.309144526/ribka/01,True
21-08-2018 21:25:58 vc70-102-21082wk4,vc70-102-21082wk4,vc70-102-21082wk4,True
16-08-2018 12:29:12 y252-700-16087624,y252-700-16087624,y252-700-16087624,True
22-08-2018 23:43:09 ma64-226-2208hc45,ma64-226-2208hc45,ma64-226-2208hc45,True
16:42 22/08/2018 10057033180800293,10057033180800293,10057033180800293,True
22/08/2018-13:15 2.1.30 93039/titik wi/01,2.1.3093039/titikwi/01,2.1.3093039/titikwi/01,True
22-08-2018 19:31:01 p318-102-2208wcz3,p318-102-2208wcz3,p318-102-2208wcz3,True
22/08/2018-22:01 2.1.30 949330/fitria/02,2.1.30949330/fitria/02,2.1.30949330/fitria/02,True
22/08/2018--15:14 2.1.30 157315/cherien/01,2.1.30157315/cherien/01,2.1.30157315/cherien/01,True
23/08/2018-07:04 2.1.30 99354/achmad s/01,2.1.3099354/achmads/01,2.1.3099354/achmads/01,True
23/08/2018-14:06 2.1.30 930901/yenti e/01,2.1.30930901/yentie/01,2.1.30930901/yentie/01,True
23-08-2018 18:44:33 0159-505-2308c424,0159-505-2308c424,0159-505-2308c424,True
23/08/2018-20:39 2.1.30 14794/cameliat/01,2.1.3014794/cameliat/01,2.1.3014794/cameliat/01,True
23/08/2018-20:55 2.1.30 930314/mita/01,2.1.30930314/mita/01,2.1.30930314/mita/01,True
23/08/2018-20:21 2.1.30 9454908/hayati/01,2.1.309454908/hayati/01,2.1.309454908/hayati/01,True
24-08-2018 08:03:22 cd15-404-2408wcm7,cd15-404-2408wcm7,cd15-404-2408wcm7,True
24-08-2018 12:47:17 k362-208-2408t367,k362-208-2408t367,k362-208-2408t367,True
24-08-2018 07:37:04 mb29-103-24089mc6,mb29-103-24089mc6,mb29-103-24089mc6,True
24/08/2018-14:57 2.1.30 14335/intan/03,2.1.3014335/intan/03,2.1.3014335/intan/03,True
24-08-2018 18:28:54 kb24-803-2408muy2,kb24-803-2408muy2,kb24-803-2408muy2,True
24/08/2018-19:02 2.1.30 97172/novi sol/01,2.1.3097172/novisol/01,2.1.3097172/novisol/01,True
25-08-2018 12:09:42 mc37-205-25085xu8,mc37-205-25085xu8,mc37-205-25085xu8,True
25/08/2018-08:45 2.1.30 307209/fitriya/01,2.1.30307209/fitriya/01,2.1.30307209/fitriya/01,True
25/08/2018-17:44 2.1.30 314/lailatul/01,2.1.30314/lailatul/01,2.1.30314/lailatul/01,True
25-08-2018 19:02:16 h927-334-2508w9x7,h927-334-2508w9x7,h927-334-2508w9x7,True
25-08-2018 18:46:11 h921-503-2508tc47,h921-503-2508tc47,h921-503-2508tc47,True
27/08/2018-11:36 2.1.30 93019/siti roh/03,2.1.3093019/sitiroh/03,2.1.3093019/sitiroh/03,True
27/08/2018-09:29 2.1.30 49336/solihah/01,2.1.3049336/solihah/01,2.1.3049336/solihah/01,True
26/08/2018-19:02 2.1.30 49349/elyya/01,2.1.3049349/elyya/01,2.1.3049349/elyya/01,True
27/08/2018-15:58 2.1.30 1 5498/maya/01,2.1.3015498/maya/01,2.1.3015498/maya/01,True
27/08/2018-18:27 2.1.30 451508/mulyadi/01,2.1.30451508/mulyadi/01,2.1.30451508/mulyadi/01,True
27/08/2018-19:11 2.1.30 99454/delvi/01,2.1.3099454/delvi/01,2.1.3099454/delvi/01,True
27/08/2018-19:28 2.1.30 949349/april/01,2.1.30949349/april/01,2.1.30949349/april/01,True
27/08/2018-21:45 2.1.30 945494/moh ari/01,2.1.30945494/mohari/01,2.1.30945494/mohari/01,True
25-08-2018 22:32:19 h904-208-25087yk8,h904-208-25087yk8,h904-208-25087yk8,True
27-08-2018 20:42:28 kb06-485-2708v8ux,kb06-485-2708v8ux,kb06-485-2708v8ux,True
23/08/2018-08:46 2.1.30 36335/erlyna/01,2.1.3036335/erlyna/01,2.1.3036335/erlyna/01,True
28/08/2018-16:25 2.1.30 14368/winda pu/01,2.1.3014368/windapu/01,2.1.3014368/windapu/01,True
28-08-2018 17:47:45 zal9-400-2808utkz,zal9-400-2808utkz,zal9-400-2808utkz,True
22-08-2018 23:19:51 u808-700-2208mv67,u808-700-2208mv67,u808-700-2208mv67,True
28/08/2018-21:48 2.1.30 72335/yeyen/01,2.1.3072335/yeyen/01,2.1.3072335/yeyen/01,True
29/08/2018-09:35 2.1.30 3009/leni/02,2.1.303009/leni/02,2.1.303009/leni/02,True
28/08/2018-18:58 2.1.30 915364/desi/01,2.1.30915364/desi/01,2.1.30915364/desi/01,True
29/08/2018-19:38 2.1.30 97147/okta/01,2.1.3097147/okta/01,2.1.3097147/okta/01,True
29/08/2018-17:55 2.1.30 351172/novita/01,2.1.30351172/novita/01,2.1.30351172/novita/01,True
30/08/2018-19:02 2.1.30 49349/hispalar/oz,2.1.3049349/mispalah/02,2.1.3049349/hispalar/oz,False
30/08/2018-18:48 2.1.30 935454/nanda/01,2.1.30935454/nanda/01,2.1.30935454/nanda/01,True
24/08/2018-21:20 2.1.30 945330/siti/01,2.1.30945330/siti/01,2.1.30945330/siti/01,True
31/08/2018-14:27 2.1.30 930345/balqis/01,2.1.30930345/balqis/01,2.1.30930345/balqis/01,True
31-08-2018 17:09:05 m180-607-3108yuw2,m180-607-3108yuw2,m180-607-3108yuw2,True
31-08-2018 18:41:02 ef72-507-310874uz,2.1.30361472/santi/01,ef72-507-310874uz,False
31-08-2018 20:09:22 l522-131-3108x2h7,2016-0099,l522-131-3108x2h7,False
01-09-2018 09:30 01-09-2018 09:30:46 v637-322-0109xv43,v637-322-0109xv43,v637-322-0109xv43,True
01/09/2018-10:55 2.1.30 14336/yuriska/01,2.1.3014336/yuriska/01,2.1.3014336/yuriska/01,True
01-09-2018 18:23:36 l522-369-010958k4,l522-369-010958k4,l522-369-010958k4,True
01-09-2018 18:43:14 w147-112-01095498,w147-112-01095498,w147-112-01095498,True
08-08-2018 (10:19:28) 748 04 00031,7480400031,7480400031,True
01/09/2018-11:54 2.1.30 491145/yuyun/01,2.1.30491145/yuyun/01,2.1.30491145/yuyun/01,True
02/09/2018-07:04 2.1.30 3501/fieranda/01,2.1.303501/fieranda/01,2.1.303501/fieranda/01,True
02/09/2018-09:16 2.1.30 35315/novi/01,2.1.3035315/novi/01,2.1.3035315/novi/01,True
02/09/2018-08:44 2.1.30 315/aisyah n/01,2.1.30315/aisyahn/01,2.1.30315/aisyahn/01,True
02/09/2018-09:01 2.1.30 39/heru/02,2.1.3039/heru/02,2.1.3039/heru/02,True
02/09/2018-11:42 2.1.30 143617/mira ek/03,2.1.30143617/miraek/03,2.1.30143617/miraek/03,True
02/09/2018-10:38 2.1.30 453609/syarifa/01,2.1.30453609/syarifa/01,2.1.30453609/syarifa/01,True
02/09/2018-17:33 2.1.30 9330/farid/02 002 karanga,2.1.309330/farid/02,2.1.309330/farid/02002karanga,False
03/09/2018-10:53 2.1.30 49454/septy/01,2.1.3049454/septy/01,2.1.3049454/septy/01,True
05/10/2018-20:30 2.1.30 914726/tazkia /01,2.1.30914726/tazkia/01,2.1.30914726/tazkia/01,True
05/10/2018-20:53 2.1.30 972330/sri/01,2.1.30972330/sri/01,2.1.30972330/sri/01,True
05/10/2018-21:08 2.1.30 15314/wawan/02,2.1.3015314/wawan/02,2.1.3015314/wawan/02,True
05/10/2018-16:04 2.1.30 151445/meli/01,2.1.30151445/meli/01(0285)42080,2.1.30151445/meli/01,False
05/10/2018-17:56 2.1.30 991436/iga/01,2.1.30991436/iga/01,2.1.30991436/iga/01,True
05-10-2018 15:27:54 t650-123-0510dtkx,t650-123-0510dtkx,t650-123-0510dtkx,True
03/10/2018-18:47 2.1.30 4537/nurul am/01,2.1.304537/nurulam/01,2.1.304537/nurulam/01,True
06/10/2018-20:09 2.1.30 991149/alex/01,2.1.30991149/alex/01,2.1.30991149/alex/01,True
07/10/2018-15:31 2.1.30 93001/sherly s/01,2.1.3093001/sherlys/01,2.1.3093001/sherlys/01,True
07/10/2018-15:43 2.1.30 372/aisah/02,2.1.30372/aisah/02,2.1.30372/aisah/02,True
07/10/2018-16:20 2.1.30 14314/maiia/01,2.1.3014314/maiia/01,2.1.3014314/maiia/01,True
07/10/2018-20:40 2.1.30 930349/ali/01,2.1.30930349/ali/01,2.1.30930349/ali/01,True
17/09/2018-19:48 2.1.30 9301130/aning/01,2.1.309301130/aning/01,2.1.309301130/aning/01,True
01/10/2018-15:32 2.1.30 91130/andriana/02,2.1.3091130/andriana/02,2.1.3091130/andriana/02,True
01/10/2018-19:56 2.1.30 45315/rosy/01,2.1.3045315/rosy/01,2.1.3045315/rosy/01,True
08/10/2018-17:22 2.1.30 9148/usep/02,2.1.309148/usep/02,2.1.309148/usep/02,True
05/09/2018-18:09 2.1.30 49908/putri/01,2.1.3049908/putri/01,2.1.3049908/putri/01,True
06-09-2018 21:28:35 k964-402-06099hc4,k964-402-06099hc4,k964-402-06099hc4,True
07/09/2018-07:18 2.1.30 7201/afidatul/01,2.1.307201/afidatul/01,2.1.307201/afidatul/01,True
07-09-2018 12:39:56 x269-100-0709wdw7,x269-100-0709wdw7,x269-100-0709wdw7,True
07-09-2018 13:36:12 h918-409-0709w5x7,h918-409-0709w5x7,h918-409-0709w5x7,True
07-09-2018 20:50:53 tc62-558-0709mky7,tc62-558-0709mky7,tc62-558-0709mky7,True
07-09-2018 14:57:08 p580-105-0709x3t9,p580-105-0709x3t9,p580-105-0709x3t9,True
08/09/2018-16:52 2.1.30 151430/neni/01,2.1.30151430/neni/01,2.1.30151430/neni/01,True
08/09/2018-14:28 2.1.30 45728/helmi/01,2.1.3045728/helmi/01,2.1.3045728/helmi/01,True
08/09/2018-10:40 2.1.30 301172/shandy/02,2.1.30301172/shandy/02,2.1.30301172/shandy/02,True
08/09/2018-17:09 2.1.30 1537/maya/01,2.1.301537/maya/01,2.1.301537/maya/01,True
08-09-2018 21:38:35 1pf5-123-0809utkx,1pf5-123-0809utkx,1pf5-123-0809utkx,True
08/09/2018-17:25 2.1.30 9345/galih ra/02,2.1.309345/galihra/02,2.1.309345/galihra/02,True
08/09/2018-23:18 2.1.30 351135/angga/02,2.1.30351135/angga/02,2.1.30351135/angga/02,True
07/09/2018-07:48 2.1.30 90235/hendra/01,2.1.3090235/hendra/01,2.1.3090235/hendra/01,True
09/09/2018-11:57 2.1.30 935345/endang/01,2.1.30935345/endang/01,2.1.30935345/endang/01,True
09-09-2018 12:55:47 moz9-607-0909kwc4,m029-607-0909kwc4,moz9-607-0909kwc4,False
09/09/2018-10:36 2.1.30 3639/dinda m/01,2.1.303639/dindam/01,2.1.303639/dindam/01,True
09/09/2018-14:48 2.1.30 39/dwi ayu/02 9/9/2018 09/09/2018 14:46:43,2.1.3039/dwiayu/02,2.1.3039/dwiayu/02,True
09-09-2018 (10:26:06) ks6 07 00069 06-06-2097,ks60700069,ks60700069,True
10/09/2018-10:49 2.1.30 3537/angga/01,2.1.303537/angga/01,2.1.303537/angga/01,True
09-09-2018 17:40:16 n221-333-0909uxux,n221-333-0909uxux,n221-333-0909uxux,True
10/09/2018-12:16 2.1.30 49345/ahmadiju/01,2.1.3049345/ahmadiju/01,2.1.3049345/ahmadiju/01,True
91/12-2009-2018 17:52:32 j058-444-1209dmuz,j058-444-1209dmuz,j058-444-1209dmuz,True
13/09/2018-08:08 2.1.30 30729/adel/01,2.1.3030729/adel/01,2.1.3030729/adel/01,True
13/09/2018-06:22 2.1.30 141436/sindy/01,2.1.30141436/sindy/01,2.1.30141436/sindy/01,True
13/09/2018-11:25 2.1.30 9351436/nisa/02,2.1.309351436/nisa/02,2.1.309351436/nisa/02,True
13-09-2018 12:52:07 kd24-555-13094283,kd24-555-13094283,kd24-555-13094283,True
13-09-2018 14:58:12 u213-712-13099x38 111010111111****,u213-712-13099x38,u213-712-13099x38,True
13/09/2018-16:40 2.1.30 141445/datul/01,2.1.30141445/datul/01,2.1.30141445/datul/01,True
13-09-2018 17:08:57 m628-603-1309cyk4,m628-603-1309cyk4,m628-603-1309cyk4,True
13/09/2018-18:47 2.1.30 14335/lulung f/01,2.1.3014335/lulungf/01,2.1.3014335/lulungf/01,True
10/09/2018-21:16 2.1.30 914330/ikayeni/01,2.1.30914330/ikayeni/01,2.1.30914330/ikayeni/01,True
13/09/2018-21:32 2.1.30 1436314/sovi n/01,2.1.301436314/sovin/01,2.1.301436314/sovin/01,True
13/09/2018-21:21 2.1.30 1445315/ravika/01,2.1.301445315/ravika/01,2.1.301445315/ravika/01,True
13/09/2018-19:21 2.1.30 9144901/rizky /01,2.1.309144901/rizky/01,2.1.309144901/rizky/01,True
13/09/2018-12:07 2.1.30 9737/gina/01,2.1.309737/gina/01,2.1.309737/gina/01,True
14/09/2018-17:16 2.1.30 3639/mba put/01,2.1.303639/mbaput/01,2.1.303639/mbaput/01,True
14-09-2018 18:10:42 n015-317-14093m5z,n015-317-14093m5z,n015-317-14093m5z,True
14/09/2018-17:54 2.1.30 9336/rima/ov,2.1.309336/rima/01,2.1.309336/rima/ov,False
11/09/2018-09:35 2.1.30 158/redi/02,2.1.30158/redi/02,2.1.30158/redi/02,True
14-09-2018 18:00:52 k299-150-1409mdx2,k299-150-1409mdx2,k299-150-1409mdx2,True
14/09/2018-20:30 2.1.30 972314/ivat/01,2.1.30972314/ivat/01,2.1.30972314/ivat/01,True
14/09/2018-21:03 2.1.30 972358/rafli s/01,2.1.30972358/raflis/01,2.1.30972358/raflis/01,True
14/09/2018-10:13 2.1.30 7217/agam gis/02,2.1.307217/agamgis/02,2.1.307217/agamgis/02,True
15-09-2018 00:23:20 a075-700-1509uxv6,a075-700-1509uxv6,a075-700-1509uxv6,True
14/09/2018-13:38 2.1.30 972499/siti nu/01,2.1.30972499/sitinu/01,2.1.30972499/sitinu/01,True
14/09/2018-18:16 2.1.30 141409/arif/02,2.1.30141409/arif/02,2.1.30141409/arif/02,True
14/09/2018-17:08 2.1.30 14349/ridho/01,2.1.3014349/ridho/01,2.1.3014349/ridho/01,True
13-09-2018 08:29:03 x703-210-13095434,x703-210-13095434,x703-210-13095434,True
00002608 14/09/2018 10:58,00002608,00002608,True
10-09-2018 20:59:53 45aa-200-1009ctuz,45aa-200-1009ctuz,45aa-200-1009ctuz,True
15/09/2018-13:54 2.1.30 35372/lisnawat/01,2.1.3035372/lisnawat/01,2.1.3035372/lisnawat/01,True
15-09-2018 13:11:18 v582-130-1509ydm7,v582-130-1509ydm7,v582-130-1509ydm7,True
15/09/2018-14:39 2.1.30 993609/resti/01,2.1.30993609/resti/01,2.1.30993609/resti/01,True
11/09/2018-14:50 2.1.30 9739/laili vi/,2.1.309739/laili,2.1.309739/lailivi/,False
15-09-2018 15:50:10 ja76-115-1509w2y5,ja76-115-1509w2y5,ja76-115-1509w2y5,True
15/09/2018-17:06 2.1.30 351114/elma/01,2.1.30351114/elma/01,2.1.30351114/elma/01,True
15/09/2018-17:20 2.1.30 143601/moch fa/01,2.1.30143601/mochfa/01,2.1.30143601/mochfa/01,True
15-09-2018 17:28:37 v544-600-1509v6kx,v544-600-1509v6kx,v544-600-1509v6kx,True
15/09/2018-18:20 2.1.30 15708/ghinta p/01,2.1.3015708/ghintap/01,2.1.3015708/ghintap/01,True
15/09/2018-18:37 2.1.30 7217/risa/01,2.1.307217/risa/01,2.1.307217/risa/01,True
15/09/2018-19:19 2.1.30 49336/asmi/01,2.1.3049336/asmi/01,2.1.3049336/asmi/01,True
15-09-2018 19:08:16 u748-606-1509x387,u748-606-1509x387,u748-606-1509x387,True
15-09-2018 19:18:52 j846-464-1509x367,j846-404-1509x367,j846-464-1509x367,False
14/09/2018-19:54 2.1.30 993508/mila/01,2.1.30993508/mila/01,2.1.30993508/mila/01,True
15-09-2018 15:44:25 m973-607-1509mc42,m973-607-1509mc42,m973-607-1509mc42,True
16-09-2018 23:32:15 j200-500-1609m5y3,j200-500-1609m5y3,j200-500-1609m5y3,True
14/09/2018-19:21 2.1.30 9141136/farida/01,2.1.309141136/farida/01,2.1.309141136/farida/01,True
16-09-2018 10:44:47 0751-325-1609h067,0751-325-1609hd67,0751-325-1609h067,False
16/09/2018 hkm006116-09-2018 12:26:50,hkm006116-09-2018,hkm006116-09-2018,True
16/09/2018-12:32 2.1.30 45315/linda/01,2.1.3045315/linda/01,2.1.3045315/linda/01,True
16/09/2018-17:49 2.1.30 354509/robiatu/01,2.1.30354509/robiatu/01,2.1.30354509/robiatu/01,True
15/09/2018-14:12 2.1.30 14737/edy/01,2.1.3014737/edy/01,2.1.3014737/edy/01,True
16/09/2018-21:01 2.1.30 972314/yadi/01,2.1.30972314/yadi/01,2.1.30972314/yadi/01,True
16-09-2018 21:01:25 h561-401-1609mdy3,h561-401-1609mdy3,h561-401-1609mdy3,True
16/09/2018-19:34 2.1.30 914159/ az/01,2.1.30914159/irmaaz/01,2.1.30az/01,False
16/09/2018-21:20 2.1.30 930304/anis ra/01,2.1.30930304/anisra/01,2.1.30930304/anisra/01,True
16/09/2018-17:43 2.1.30 35336/puput/01,2.1.3035336/puput/01,2.1.3035336/puput/01,True
16/09/2018-17:01 2.1.30 49349/andriani/01,2.1.3049349/andriani/01,2.1.3049349/andriani/01,True
16-09-2018 17:45:33 u668-710-160978cx,u668-710-160978cx,u668-710-160978cx,True
13/09/2018-12:24 2.1.30 936330/doni/01,2.1.30936330/doni/01,2.1.30936330/doni/01,True
13/09/2018-11:45 2.1.30 914335/siti mi/01 1-voucher ca529503 30/09/2019,2.1.30914335/sitimi/01,2.1.30914335/sitimi/011-voucherca529503,False
19/09/2018-20:50 2.1.30 970545/cindi a/01,2.1.30970545/cindia/01,2.1.30970545/cindia/01,True
20/09/2018-15:26 2.1.30 9214/ria/01,2.1.309214/ria/01,2.1.309214/ria/01,True
19-09-2018 13:03:54 h105-407-19090xv6,h105-407-19090xv6,h105-407-19090xv6,True
21-09-2018 11:59:51 1m08-106-21094uh9,1m08-106-21094uh9,1m08-106-21094uh9,True
21/09/2018-12:24 2.1.30 91537/jamil/01,2.1.3091537/jamil/01,2.1.3091537/jamil/01,True
21-09-2018 13:13:50 m558-703-2109uxkz,m558-703-2109uxkz,m558-703-2109uxkz,True
21/09/2018-16:06 2.1.30 330/dwi/01,2.1.30330/dwi/01,2.1.30330/dwi/01,True
21-09-2018 17:06:30 0677-300-210976u4,0677-300-210976u4,0677-300-210976u4,True
20/09/2018-20:12 2.1.30 914117/hery za/03,2.1.30914117/heryza/03,2.1.30914117/heryza/03,True
21/09/2018-15:45 2.1.30 939/badrut/01,2.1.30939/badrut/01,2.1.30939/badrut/01,True
21/09/2018-18:29 2.1.30 35215/munirah/01,2.1.3035215/munirah/01,2.1.3035215/munirah/01,True
21/09/2018-14:08 2.1.30 7237/intan/02,2.1.307237/intan/02,2.1.307237/intan/02,True
21/09/2018-17:42 2.1.30 315/lailul/02,2.1.30315/lailul/02,2.1.30315/lailul/02,True
